"","X1","X2","X3"
"1224","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1225","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1226","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1227","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1228","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1229","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1230","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1231","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1232","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1233","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1234","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1235","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1236","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1237","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1238","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1239","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1240","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1241","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1242","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1243","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1244","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1245","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1246","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1247","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1248","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1249","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1250","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1251","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1252","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1253","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1254","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1255","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1256","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1257","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1258","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1259","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1260","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1261","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1262","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1263","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1264","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1265","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1266","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1267","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1268","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1269","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1270","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1271","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1272","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1273","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1274","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1275","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1276","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1277","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1278","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1279","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1280","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1281","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1282","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1283","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1284","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1285","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1286","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1287","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1288","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1289","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1290","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1291","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1292","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1293","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1294","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1295","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1296","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1297","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1298","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1299","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1300","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1301","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1302","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1303","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1304","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1305","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1306","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1307","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1308","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1309","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1310","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1311","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1312","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1313","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1314","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1315","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1316","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1317","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1318","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1319","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1320","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1321","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1322","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1323","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1324","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1325","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1326","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1327","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1328","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1329","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1330","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1331","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1332","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1333","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1334","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1335","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1336","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1337","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1338","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1339","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1340","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1341","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1342","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1343","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1344","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1345","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1346","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1347","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1348","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1349","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1350","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1351","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1352","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1353","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1354","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1355","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1356","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1357","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1358","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1359","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1360","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1361","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1362","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1363","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1364","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1365","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1366","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1367","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1368","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1369","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1370","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1371","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1372","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1373","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1374","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1375","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1376","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1377","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1378","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1379","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1380","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1381","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1382","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1383","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1384","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1385","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1386","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1387","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1388","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1389","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1390","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1391","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1392","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1393","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1394","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1395","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1396","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1397","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1398","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1399","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1400","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1401","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1402","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1403","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1404","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1405","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1406","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1407","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1408","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1409","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1410","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1411","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1412","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1413","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1414","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1415","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1416","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1417","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1418","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1419","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1420","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1421","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1422","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1423","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1424","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1425","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1426","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1427","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1428","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1429","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1430","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1431","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1432","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1433","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1434","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1435","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1436","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1437","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1438","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1439","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1440","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1441","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1442","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1443","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1444","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1445","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1446","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1447","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1448","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1449","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1450","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1451","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1452","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1453","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1454","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1455","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1456","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1457","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1458","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1459","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1460","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1461","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1462","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1463","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1464","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1465","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1466","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1467","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1468","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1469","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1470","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1471","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1472","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1473","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1474","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1475","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1476","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1477","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1478","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1479","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1480","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1481","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1482","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1483","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1484","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1485","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1486","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1487","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1488","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1489","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1490","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1491","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1492","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1493","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1494","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1495","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1496","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1497","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1498","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1499","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1500","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1501","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1502","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1503","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1504","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1505","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1506","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1507","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1508","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1509","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1510","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1511","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1512","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1513","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1514","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1515","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1516","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1517","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1518","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1519","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1520","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1521","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1522","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1523","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1524","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1525","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1526","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1527","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1528","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1529","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1530","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1531","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1532","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1533","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1534","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1535","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1536","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1537","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1538","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1539","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1540","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1541","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1542","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1543","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1544","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1545","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1546","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1547","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1548","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1549","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1550","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1551","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1552","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1553","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1554","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1555","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1556","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1557","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1558","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1559","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1560","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1561","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1562","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1563","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1564","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1565","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1566","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1567","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1568","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1569","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1570","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1571","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
"1572","DATE PERSONALE, DATE PERSONALE, DATE PERSONALE",NA,NA
